Genre,Context,Question,Correct Answer
telephone,'',Premise: or they had somebody at home that was ill that they had to tend to i mean you can't make it everybody Hypothesis: They did not have anything to do.,2
government,'',"Premise: 2.5 Financial audits are performed under the American Institute of Certified Public Accountants' (AICPA) generally accepted auditing standards for field work and reporting, as well as the related AICPA Statements on Auditing Standards (SASs) which interpret the standards and provide guidance on conducting such work. Hypothesis: Financial audits are not performed with generally accepted auditing standards.",2
fiction,'',Premise: He had to try something. Hypothesis: He didn't need to try anything.,2
government,'',Premise: REESTIMATE -Refers to estimates of the subsidy costs performed subsequent to their initial estimates made at the time of a loan's disbursement. Hypothesis: Reestimate is a term that doesn't deal with estimates.,2
telephone,'',Premise: as long as you got congressmen and senators that are getting kickbacks kickbacks from these different companies that are getting awarded for the defense contracts that's never going to happen Hypothesis: There is no corruption in government.,2
slate,'',Premise: Vatican II gave rise to a less hierarchical and more outward-looking Catholicism and set the stage for once-unthinkable innovations like plainclothes nuns and the celebration of the Mass in English and other modern languages. Hypothesis: Vatican II led to a greater centralization of power within the Catholic church.,2
telephone,'',Premise: those little kids don't understand it Hypothesis: The little kid understand it perfectly. ,2
travel,'',Premise: Exhibitions are often held in the splendid entrance hall. Hypothesis: The entrance hall is kept clear of any exhibitions.,2
fiction,'',"Premise: I feel that you probably underestimate the danger, and therefore warn you again that I can promise you no protection. Hypothesis: I feel that you do not underestimate the danger, and therefore I do not need to warn you.",2
telephone,'',Premise: it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes Hypothesis: It is the same price for tailored clothes.,2
travel,'',"Premise: The park is a graceful and elegant expanse with fine views of the mountains, much loved by Dubliners since it was first opened to the public in 1747. Hypothesis: The park is ugly and you can't even see the mountains.",2
slate,'',Premise: Working for Philip Morris isn't like defending an indigent murderer in a death penalty appeal. Hypothesis: Working for Philip Morris is the same as criminal defense. ,2
fiction,'',Premise: The last stages of uploading are like a mental dry-heave. Hypothesis: There's really no discernible feeling when to comes to uploading.,2
fiction,'',"Premise: We are assured of success?"" Hypothesis: ""We are going to fail, aren't we?""",2
travel,'',"Premise: A conventional siege was useless against such a seemingly impregnable rock, however, and with so much food and water the Zealots could not be starved into submission. Hypothesis: The siege was very effective, and the Zealots began to starve to death.",2
fiction,'',"Premise: I understand, mademoiselle, I understand all you feel.  Hypothesis: I have no clue how you feel, madam.",2
travel,'',"Premise: During his disastrous campaign in Russia, he found time in Moscow to draw up a new statute for the Com??die-Francaise (the national theater), which had been dissolved during the Revolution. Hypothesis: Russia has been successfully invaded hundreds of times.",2
travel,'',"Premise: The advent of the Bronze Age (about 3200 b.c. ), and the spread of city-states ruled by kings, is marked by the appearance of royal tombs containing bronze objects in such places as Troy in the west, and Alacah??y??k near Ankara. Hypothesis: The tomb of Troy is full of bronze and silver treasure.",2
government,'',Premise: I think this report shows that we have had an inordinately productive and successful year. Hypothesis: Nothing productive is needed for a successful year,2
travel,'',Premise: Larger ski resorts are 90 minutes away. Hypothesis: Larger ski resorts are actually 20 minutes away by foot.,2
telephone,'',Premise: but it but again it depends on what job you're in the men that are out there fixing power lines are tested a lot Hypothesis: The men who fix the power lines are never tested.,2
slate,'',Premise: Just look at the entertainment industry's self-image instead. Hypothesis: Look at the lawnmower industry for example. ,2
fiction,'',"Premise: I guess history repeats itself, Jane. Hypothesis: History certainly doesn't repeat, Jane.",2
slate,'',Premise: I like ethnic humor. Hypothesis: I hate racial jokes.,2
travel,'',Premise: The tree-lined avenue extends less than three blocks to the sea. Hypothesis: You must travel two miles via the avenue to the sea.,2
slate,'',"Premise: Tommy Thompson of Wisconsin and Mayor Rudolph Giuliani of New York, the conservative vanguard on the issue, show no inclination to exploit research that says, in effect, Why care about day-care quality? Hypothesis: Thompson and Giuliana are exploiting the research.",2
fiction,'',Premise: But there's SOMETHING. Hypothesis: There's absolutely nothing in there.,2
slate,'',"Premise: Sun Ra's spaceships did not come, as it were, out of nowhere. Hypothesis: The spaceships came from nowhere.",2
travel,'',"Premise: Alonissos has been settled longer than any other Aegean island, estimated by archaeologists to date from 100,000 b.c. , and was valued by many leaders in classical Greek times. Hypothesis: Other Aegean islands were settled on before Alonissos.",2
slate,'',"Premise: In the case of speech, Fiss appears to believe that the reason the American public is less enlightened than he would wish it to be concerning matters such as feminism, the rights of homosexuals, and regulation of industry is that people are denied access to the opinions and information that would enlighten them. Hypothesis: People in America are very well informed on controversial topics, according to Fiss.",2
government,'',Premise: TEST ORGANISMS Hypothesis: Test Rocks,2
fiction,'',"Premise: Lie back, and DON'T THINK. Hypothesis: Stand up and start thinking.",2
government,'',"Premise: LSC set a deadline of October 1, 1998, for submission of state planning reports. Hypothesis: There is no deadline with the LSC to submit state planning reports",2
telephone,'',Premise: yeah they were my favorite team for a while Hypothesis: They were always the worst team ever.,2
fiction,'',"Premise: What are you going to do about it?"" Tuppence frowned severely. Hypothesis: Tuppence didn't care what happened.",2
government,'',"Premise: As with other types of internal controls, this is a cycle of activity, not an exercise with a defined beginning and end. Hypothesis: There is a clear ending to this exercise, and it's fast approaching.",2
fiction,'',"Premise: I shan't stop you."" Hypothesis: I will stop you.",2
government,'',Premise: This fellow is flying a hot air balloon and suddenly realizes he is lost. Hypothesis: This fellow is flying a hot air balloon and knows of his own whereabouts.,2
slate,'',Premise: John Kasich dropped his presidential bid. Hypothesis: John Kasich recommitted himself to the presidential bid and plans on winning.,2
fiction,'',"Premise: Do you think Mrs. Inglethorp made a will leaving all her money to Miss Howard? I asked in a low voice, with some curiosity.  Hypothesis: I yelled at the top of my lungs.",2
travel,'',"Premise: In 1654 Oliver Cromwell, Lord Protector of England, dispatched a British fleet to the Caribbean to break the stranglehold of the Spanish. Hypothesis: Cromwell sent nobody to the Caribbean.",2
slate,'',"Premise: On Fox News Sunday , host Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior. Hypothesis: Tony Snow was not able to show a poll showing the Americans thoughts on the allegations.",2
fiction,'',"Premise: She was quite young, not more than eighteen. Hypothesis: She looked older even though she was only barely eighteen. ",2
slate,'',Premise: Randy's Anecdotal Wrap-Up Hypothesis: Randy's Introduction,2
slate,'',"Premise: And here, current history adds a major point. Hypothesis: Current history doesn't add any points to it.",2
government,'',Premise: These rules were not used extensively. Hypothesis: These rules were used often and in high frequency.,2
government,'',"Premise: For this report, we provide an overview of the major theories about why people save and describe various factors associated with the decline in personal saving. Hypothesis: Nobody has any codified ideas as to why people might save.",2
travel,'',"Premise: They returned to live in the Galilee village of Nazareth, making pilgrimages to Jerusalem. Hypothesis: They lived in Jerusalem but would make pilgrimages to Galilee.",2
slate,'',"Premise: After being diagnosed with cancer, Carrey's Kaufman decides to do a show at Carnegie Hall. Hypothesis: Carrey's Kaufman is only diagnosed with cancer after doing a show at Carnegie Hall.",2
telephone,'',Premise: yeah well we veered from the subject Hypothesis: We managed to stay on subject the whole time.,2
slate,'',"Premise: He was a pilot, not a platoon leader. Hypothesis: He was a decorated platoon leader with many years of command experience.",2
slate,'',Premise: That is exactly what our head coupon issuer Alan Greenspan did in 1987--and what I believe he would do again. Hypothesis: This is what Greenspan did in 1987 so I don't think he will do it again.,2
government,'',Premise: We are also advocating enhanced reporting in connection with key federal performance and projection information. Hypothesis: We are not advocating enhanced reporting in connection with key federal performance.,2
slate,'',Premise: I am a lacto-vegetarian. Hypothesis: I eat meat all of the time.,2
slate,'',"Premise: Republican consultants agree that conservative candidates in the South, Southwest, Midwest, and Rocky Mountains will beg for Reed's talents and connections. Hypothesis: Republicans do not thing anyone will want Reed's talents.",2
telephone,'',Premise: hi Cynthia what did you wear to work today Hypothesis: You did not go to work today. ,2
travel,'',Premise: For the next two centuries Aelia Capitolina enjoyed an innocuous history. Hypothesis: The next two centuries spelled disaster for Aelia Capitolina which was constantly harassed.,2
government,'',"Premise: That is, businesses commonly contract out any function that can be done by another firm at a lower cost. Hypothesis: Businesses always perform business functions internally.",2
travel,'',"Premise: The m??tro (subway) is the fastest way to move around the city, but the buses, both in the capital and the other big towns, are best for taking in the sights. Hypothesis: Taking the subway is much slower than taking the bus. ",2
slate,'',"Premise: Bettelheim committed suicide in 1990, evidently having found life unbearable, despite (or because of) his fictions. Hypothesis: Bettelheim killed himself in 2005.",2
travel,'',"Premise: The museum is open from 9am to 1pm and 2 to 5pm Monday to Friday (with audio-visual shows in the afternoon), and on Saturday mornings. Hypothesis: The museum is only ever open in the afternoon.",2
telephone,'',Premise: but uh i've always enjoyed uh the train and you know fooling with it and all Hypothesis: I think trains are quite boring.,2
telephone,'',Premise: i bet it was that they do that you know they they have kittens out there in the garage or out in the barn and the first time you try to get around the kittens you know it's you'd have to catch them with a uh a fish net or something because they scamper away so quick Hypothesis: The prey is meant to be eaten.,2
telephone,'',Premise: yeah yeah i i went i went off to school wanting to either be a high school algebra teacher or high school French teacher because my two favorite people in the in high school were my algebra teacher and French teacher and uh and i was going to do that until the end of our sophomore year when we wanted uh we came time to sign up for majors and i had taken chemistry for the first time that year and surprised myself i did well in it Hypothesis: You are required to sign up for a major freshman year. ,2
slate,'',Premise: A muckraking cover story investigates how the Pentagon disposes of surplus weapons (the short  badly). Hypothesis: Back page story about what a great job the Pentagon does of disposing surplus weapons.,2
telephone,'',Premise: huh-uh the the yeah see the Taurus Show has the spoiler kit and the and the big engine and the and stuff like that Hypothesis: The Taurus show was missing spoiler kits.,2
travel,'',"Premise: The tomb of Job Charnock, the Company official who founded the city of Caletta, is in the church cemetery. Hypothesis: The Tomb of Job Charnock is not in the church cemetery.",2
telephone,'',Premise: yeah because it like i i think i've seen those before but i don't remember what they look like Hypothesis: I remember vividly what they look like.,2
telephone,'',Premise: well in a way you can travel light Hypothesis: You have to travel heavy. ,2
telephone,'',Premise: so they don't deal much in cash anymore either Hypothesis: They still heavily use cash for their transactions.,2
travel,'',"Premise: Good spots for blues are Harvelle's Blues Club in Santa Monica, Jack's Sugar Shack in Hollywood, and the House of Blues in West Hollywood. Hypothesis: Harvelle's Blues Club in Santa Monica is a terrible spot for blues shows.",2
government,'',"Premise: We need to look at the implications that these differing roles have for a range of issues, such as SES core competencies, performance standards, recruitment sources, mobility, and training and development programs. Hypothesis: We can completely ignore the implications of the roles on mobility.",2
telephone,'',Premise: no no not at all it Hypothesis: All of them,2
travel,'',"Premise: The fancifully decorated Macau Palace, a floating casino moored on the western waterfront, is fitted out with gambling tables, slot machines (known locally as hungry tigers ) and, for hungry humans, a restaurant. Hypothesis: Macau Palace is found on the eastern waterfront.",2
slate,'',"Premise: 1) Increased federal enforcement . Before Hoover's death, the FBI did not aggressively investigate the Mafia. Hypothesis: The FBI started aggressively investigating the Mafia after Hoover was born. ",2
travel,'',"Premise: On the northern slopes of this rocky outcropping is the site of the ancient capital of the island, also called Thira, which dates from the third century b.c. (when the Aegean was under Ptolemaic rule). Hypothesis: Is the site of the ancient asteroid impact, also called Thira.",2
fiction,'',"Premise: Apparently, Greuze wasn't worried about needing protection. Hypothesis: Greuze concerned himself all the time with needing protection.",2
fiction,'',Premise: He had never felt better. Hypothesis: He felt very sick.,2
telephone,'',Premise: but uh TV is something that we try to not um deliberately try not to get hung up on it like you say Hypothesis: We are very obsessed with watching TV programs.,2
fiction,'',Premise: They do not know it themselves.'   Hypothesis: They know it all.,2
government,'',Premise: ECONOMETRIC MODEL -An equation or a set of related equations used to analyze economic data through mathematical and statistical techniques. Hypothesis: Economic models are not related to data,2
telephone,'',"Premise: yeah pay fifteen yeah yes i know yeah and when you pay fifteen dollars a month it sure takes a long time Hypothesis: When you pay $100 a month, it take a long time.",2
travel,'',Premise: Catch up on the Indian avant-garde and the bohemian people of Caletta at the Academy of Fine Arts on the southeast corner of the Maidan. Hypothesis: The Academy of Fine Arts is located in Northern Maidan.,2
fiction,'',"Premise: After the second course I began to feel slightly at ease, although I couldn't help being disturbed by the way they just stared at me. Hypothesis: I felt at ease around them.",2
fiction,'',Premise: Then he gave in. Hypothesis: He would not give in.,2
travel,'',Premise: The Lake District is not the place to come if you want lots of action into the early morning hours. Hypothesis: The lake district is open 24/7.,2
slate,'',Premise: Fast forward to 1994 and beyond. Hypothesis: Stay in 1993.,2
travel,'',"Premise: Just east of the Star Ferry terminal, you'll come to CityHall. Hypothesis: City Hall is extremely far west of the ferry terminal.",2
government,'',"Premise: In other cases, we must rely on survey approaches to estimate WTP, usually through a variant of the contingent valuation approach, which generally involves directly questioning respondents for their WTP in hypothetical market situations. Hypothesis: Hypothetical market situations are uniform across all respondents.",2
travel,'',"Premise: Alexander the Great, who passed through the city in 334 b.c. , paid for its completion; five of the original 30 columns have been restored to their full height. Hypothesis: Alexander the Great never spent any time in this city.",2
slate,'',"Premise: Friendly Fire , by Joe Lovano and Greg Osby (Blue Note Records). Hypothesis: Joe Lovano didn't contribute anything to Friendly Fire. ",2
slate,'',"Premise: The unintended side effect is radical, direct  In what other state do voters set the tax rates? Hypothesis: There is a radical side effect that was intended.",2
slate,'',"Premise: we were talking . Try to behave Hypothesis: We are having an argument, come at me if you dare!",2
fiction,'',Premise: Arsenic would put poor Emily out of the way just as well as strychnine.  Hypothesis: Neither arsenic nor strychnine would be effective on Emily.,2
fiction,'',Premise: 'Upload him into his body? What body?' Hypothesis: He has a body.,2
travel,'',"Premise: In the Blue Mountain National Park and the John Crow National Park, which together cover 78,200 hectares (193, 200 acres), conservationists are attempting to halt the encroachment of local farmers and loggers. Hypothesis:  Blue Mountain National Park and the John Crow National Park together are only 200 acres.",2
government,'',Premise: The final rule contains a Federalism Assessment under Executive Order Hypothesis: The final rule had a federalism assessment that was added through a special election.,2
government,'',"Premise: NHTSA concluded that while section 330 superseded the section 32902 criteria, it did not supersede the section 32902 mandate that there be CAFE standards for model year 1998. Hypothesis: NHTSA concluded that section 330 did not supersede the section 32902 criteria. ",2
fiction,'',"Premise: His vigorous strides soon enabled him to gain upon them, and by the time he, in his turn, reached the corner the distance between them was sensibly lessened. Hypothesis: His short, feeble strides soon left him trailing far behind.",2
travel,'',Premise: Visigoths sack Rome Hypothesis: The Visigoths were a peaceful group.,2
slate,'',Premise: The relatively small crowds mean that fans sit close to the action. Hypothesis: Fans sit far from the action.,2
telephone,'',Premise: yeah well i can't i'll you know i say i can't wait for my kids to grow up but i believe i'm going to miss this age when they're gone Hypothesis: I never had any children with my wife.,2
telephone,'',Premise: so it's sociology Hypothesis: so it's biology,2
fiction,'',Premise: They greeted her and she smiled shyly back. Hypothesis: They didn't say anything to the girl.,2
slate,'',Premise: (Read Slate 's  on how Bush flaunts the courage of his cliches. Hypothesis: Slate talks about how Bush is ashamed of his cliches.,2
slate,'',"Premise: It will be held in the Maryland woods, and the telecast will consist of jittery footage of the contestants' slow descent into madness as they are systematically stalked and disappeared/disqualified by Bob Barker. Hypothesis: The show will be set in the woods north of Boston.",2
travel,'',"Premise: All-inclusive packages and large resort hotels offer restaurants, sporting activities, entertainment, wide-screen sports channels in the bars, shopping, and a guaranteed suntan. Hypothesis: Suntans are not included.",2
travel,'',"Premise: Favored by the Ancient Egyptians as a source of turquoise, the Sinai was, until recently, famed for only one event but certainly an important one. Hypothesis: The Ancient Egyptians found nothing of use in the Sinai.  ",2
government,'',"Premise: In this case, shareholders can pay twice for the sins of others. Hypothesis: shareholders can pay once for the sins of others.",2
telephone,'',"Premise: oh sure sure right um-hum right Hypothesis: No, no",2
telephone,'',Premise: i quit i quit drinking at oh a long time ago quit drinking i didn't smoke i don't smoke i gave everything up so i guess i don't know what just old age i guess is why i Hypothesis: I drink and smoke.,2
fiction,'',"Premise: With dark eyes and eyelashes she would have been a beauty.  Hypothesis: There was nothing that could be done to make her beautiful, not even darker eyes.",2
government,'',"Premise: For example, computers and related equipment have an estimated annual depreciation rate of 31 percent,7 and new versions of software applications are released every few years. Hypothesis: There is no way to peg an exact life expectancy to equipment.",2
fiction,'',"Premise: Almost directly overhead, there was a rent place where the strange absence of color or feature indicated a hole in the dome over them. Hypothesis: They were not inside of a dome.",2
fiction,'',Premise: I lay awake waiting until I judged it must be about two o'clock in the morning. Hypothesis: I fell asleep before midnight and didn't wake up until six in the morning. ,2
telephone,'',Premise: yeah right uh-huh that's right yeah you you have to work on you really do Hypothesis: You don't really have to work at it.,2
travel,'',Premise:  8th circa b.c.Greeks colonize Sicily and other southern regions Hypothesis: The Greeks colonized Sicily but never the other southern regions.,2
slate,'',"Premise: Under the budget deal, by 2002, national defense will consume about $273 billion a year compared with $267 billion now. Hypothesis: The national defense budget will decrease by 2002.",2
travel,'',"Premise: Watch for Pagla Jhora, the Mad Torrent, just after Gladstone's Rock (shaped like the statesman's head). Hypothesis: The Mad Torrent comes before Gladstone's Rock.  ",2
slate,'',"Premise: Wanniski and company have been drubbed by the Wall Street Journal , the New York Times ' A.M. Hypothesis: the Wall Street Journal has never drubbed anybody.",2
travel,'',"Premise: As a basic guide, the symbols below have been used to indicate high-season rates in Hong Kong dollars, based on double occupancy, with bath or shower. Hypothesis: This page intentionally left blank.",2
travel,'',Premise:  Ibiza's seven-bulwark defences are almost completely intact. Hypothesis: Ibiza's walls have crumbled due to the weather.,2
government,'',Premise: I think it is important for everyone to understand the extent to which First-Class mail is already carrying a disproportionate share of the institutional cost or overhead burden of the postal system. Hypothesis: The burden is enough for first class mail to handle.,2
telephone,'',Premise: it gets it Hypothesis: It doesn't get it.,2
fiction,'',"Premise: 17 ""Surely you are not thinking of refusing?  Hypothesis: You should pass up the opportunity.",2
government,'',"Premise: The Saving Mystery, or Where Did the Money Go? Hypothesis: There is no mystery about spending.",2
travel,'',"Premise: In addition, Saracens invaded the Provencal coast from North Africa, and Magyar armies attacked Lor?­raine and Bur?­gun?­dy. Hypothesis: The Magyar armies did not attack anyone.",2
slate,'',Premise: He fled in his car when cops arrived and led them on a chase that ended in the massive crash. Hypothesis: He stayed put and calmly showed the officers his license and registration.,2
government,'',"Premise: As Russell points out, some 400,000 legal aid cases go unassisted each year. Hypothesis: Zero legal aid cases go unassisted each year.",2
government,'',Premise: GAO recommends that the Secretary of Defense revise policy and guidance Hypothesis: GAO recommends that you eat 5 fruit/veg per day,2
fiction,'',"Premise: At the top, it bore the printed stamp of Messrs.  Hypothesis: They had no idea where the package had came from as it did not have a stamp.",2
travel,'',"Premise: Children, especially boys, are seen as a blessing and are treated with indulgence, fussed over by mothers and grandmothers. Hypothesis: Male children don't get any special kind of treatment.",2
government,'',Premise: The pieces are unloaded and fed into sorting machines. Hypothesis: They were unloaded but not sorted,2
government,'',Premise: I now submit this report to you and the other designated officials. Hypothesis: I will not give the report to you or the other officials ,2
government,'',"Premise: the approving official's knowledge true, correct, and accurate, and in accordance with applicable laws, regulations, and legal decisions. Hypothesis: The approving official's lack of knowledge in accordance with applicable laws. ",2
slate,'',"Premise: It is extremely dangerous to  Every trip to the store becomes a temptation. Hypothesis: Even with every trip to the store, it never becomes a temptation.",2
slate,'',Premise: So it was traumatic. Hypothesis: It wasn't traumatic for me. ,2
fiction,'',Premise: Don't you know? Hypothesis: You know.,2
government,'',"Premise: However, SCR installations designed to comply with the NOX SIP Call are generally already into the installation process or, at a minimum, into the engineering phase of the project. Hypothesis: SCR installs don't have NOX SIP to comply with.",2
government,'',Premise: Improved products and services   Initiate actions and manage risks to develop new products and services within or outside the organization. Hypothesis: Improved products are riskless,2
telephone,'',"Premise: probably you probably got everybody on you because they were probably all going to law school Hypothesis: They don't like to study, they aren't going to college.",2
slate,'',Premise: Cop  Bud White (Crowe) and Ed Exley (Pearce) almost mix it up (59 seconds) : Hypothesis: Bud White has never been a cop.,2
fiction,'',Premise:  The second half of the book dealt with the use of the true name. Hypothesis: The book mentioned nothing about true names at all.,2
travel,'',"Premise: A chancy road winding up to the 475-metre (1,560-foot) summit is likely to test the engine and suspension of your car, as well as your own persistence. Hypothesis: It is a short and easy trip to get to the summit.",2
telephone,'',Premise: but like they always say you know got a good profit sharing plan just no profit Hypothesis: There's a lot of money in this profit sharing plan.,2
fiction,'',Premise: I'd noticed him more than once and I'd figured it out in my own mind that he was afraid of somebody or something. Hypothesis: He looked like a brave young man who is never afraid of anything or anyone.,2
slate,'',Premise: All these sites will automatically lead into George Dubbawya's Web site (www.georgewbush.com). Hypothesis: These sites have nothing to do with George W. Bush's website.,2
fiction,'',Premise: His family had lost a son and a daughter now. Hypothesis: The son and daughter had lost their father.,2
government,'',Premise: The panels are to collect advice and recommendations from representatives of affected small entities as part of their deliberative process. Hypothesis: The panels do not need to collect anything from the representative of the affected small entities.,2
travel,'',"Premise: The library is the largest of any plantation in Jamaica, with over 300 volumes, including three first editions; the books would have been used to while away the long humid days. Hypothesis: The library is the smallest estate in Jamaica, with only three books. ",2
slate,'',Premise: There's a dramatic difference between someone like Michael Dell and someone like Al Dunlap. Hypothesis: They are actually twins separated from birth. ,2
government,'',"Premise: appropriate agency representatives, help resolve Hypothesis: inappropriate workers for the job, not helpful",2
telephone,'',Premise: it's like but the time we went to Florida and needed to rent a car you know he believed in it Hypothesis: We have never been to Florida.,2
travel,'',"Premise: The same year, the University of Hawaii campus at Manoa became the site of the Center for Cultural and Technical Interchange Between East and West (popularly known as the East West Center), a unique and venerated resource for advanced Pacific Rim studies. Hypothesis: The University of Hawaii campus is located in Honolulu. ",2
government,'',Premise: We are concerned that the significant emissions reductions are required too quickly. Hypothesis: We're concerned about emissions reducing too quickly. ,2
telephone,'',Premise: and the other thing is the cost it's almost prohibitive to bring it to a dealer Hypothesis: It's cheap to bring it to a dealer.,2
government,'',"Premise: Similarly, OIM revised the electronic Grant Renewal Application to accommodate new information sought by LSC and to ensure greater ease for users. Hypothesis: The OIM is hoping to revise the Grant Renewal Application to reduce the LSC's ability to request information.",2
telephone,'',Premise: But those that are manufactured for sale in in Europe and so forth are quite the other way around Hypothesis: The ones made in Europe are exactly the same as the ones here.,2
telephone,'',Premise: did you use a textured paint or Hypothesis: Did you use red bricks?,2
slate,'',"Premise: Hey, no problem, a fine policy. Hypothesis: The worst policy ever.",2
government,'',Premise: Postal Service could increase those same rates by at least 13. Hypothesis: The rates can not be changed by the Postal Service.,2
fiction,'',"Premise: It was still night. Hypothesis: The sun was blazing in the sky, darkness nowhere to be seen.",2
government,'',"Premise: Generally, FGD systems tend to be constructed closer to the ground compared to SCR technology retrofits. Hypothesis: FGD systems tend to replicate SCR systems.",2
telephone,'',Premise: uh somewhat they're not my favorite team i am uh somewhat familiar with them Hypothesis: They are my favorite team and I know everything about them.,2
telephone,'',Premise: no i i even i enjoy reading T News i try to catch it because it's another example they just they just show you the words and the facts and they they don't offer any commentary and it gives me a quick chance to to be caught up during the day because you know we don't listen to the radio at work at all so i don't like to go the whole day without hearing anything Hypothesis: We are bombarded with the news all day that when I get home I need to turn it off.,2
telephone,'',"Premise: yes that i think that's true so that makes them feel definitely like outsiders but like getting back to the their government benefits they they do have a lot of uh tax benefits Hypothesis: They definitely feel included, but they don't have any tax benefits. ",2
government,'',"Premise: These aliens may seek legal assistance at any time during the year, although limited English ability and lack of knowledge of rights and procedures may provide obstacles to seeking and obtaining representation. Hypothesis: These immigrants never need legal assistance.",2
travel,'',"Premise: If ancient writings give only a romanticized view, they do offer a more precise picture of Indo-Aryan society. Hypothesis: Ancient writings  show an accurate picture of Indo-Anryan society.",2
slate,'',Premise: This man claims that he has been robbed en route and is stranded without money or his plane ticket in an airport somewhere in Europe or the Middle East. Hypothesis: He claimed he was robbed but was able to get away without losing anything.,2
government,'',Premise: The importer pays duties that are required by law Hypothesis: The importer never pays taxes ,2
government,'',"Premise: Participants suggested the need for a new reporting model for auditing, a renewed focus on the quality of auditing, and building more effective working relationships with the audit committee. Hypothesis: Participants wanted the auditing model to stay the same.",2
government,'',Premise: Many users commented on the effectiveness of the new technology in promoting closer relationships among providers. Hypothesis: They were disappointed to hear the consumer complaints.,2
fiction,'',"Premise: In about a quarter of an hour the bell rang, and Tuppence repaired to the hall to show the visitor out. Hypothesis: After 15 minutes, nothing happened and Tuppence and the visitor decided that it was time to eat some lunch. ",2
travel,'',Premise: Tourist Information offices can be very helpful. Hypothesis: Tourist Information offices are never of any help.,2
fiction,'',"Premise: You're crazed, Beresford. Hypothesis: You are a sane genius, Beresford.",2
telephone,'',Premise: you know and then how long are they supposed to take it Hypothesis: You don't know the length of time they're supposed to take the medication.,2
fiction,'',"Premise: No, I exclaimed, astonished.  Hypothesis: ""Okay,"" I agreed breezily. ",2
slate,'',"Premise: Given the limits on the WTO's jurisdiction, it was probably unreasonable of Kodak to expect a real victory. Hypothesis: Kodak was totally justified in expecting a victory.",2
slate,'',"Premise: The event is the definition of a crowd pleaser, replete with appearances by the Rockettes, the Mormon Tabernacle Choir, and Santa Claus (the act isn't entirely without bite; there's also a very funny moment involving a heart attack). Hypothesis: Expectations are low for the event on the back of Santa Claus's absence due to health concerns.",2
fiction,'',"Premise: Now then, Miss Tuppence, said Sir James, ""you know this place better than I do. Hypothesis: Sir James strode off, exclaiming that he didn't need any help.",2
fiction,'',"Premise: Sure enough, there was the chest, a fine old piece, all studded with brass nails, and full to overflowing with every imaginable type of garment.  Hypothesis: There was nothing in the large chest.",2
travel,'',"Premise: For himself he chose Atat??rk, or Father of the Turks. Hypothesis: For himself he chose Piety.",2
slate,'',"Premise: In short, we all got tired of clever analyses of what might happen; and throughout economics there was a shift in focus away from theorizing, toward data collection and careful statistical analysis. Hypothesis: We all love data collection and clever analyses of what might happen.",2
slate,'',"Premise: When asked about the Bible's literal account of creation, as opposed to the attractive concept of divine creation, every major Republican presidential candidate--even Bauer--has squirmed, ducked, and tried to steer the discussion back to faith, morals, and the general idea that humans were created in the image of God. Hypothesis: Every republican presidential candidate answered the question of creation openly.",2
travel,'',Premise: Another thing those early French and Dutch settlers agreed upon was that their island should be free of levies on any imported goods. Hypothesis: The French settlers did not mind income taxes at all.  ,2
government,'',Premise: CHAPTER 3: FEDERAL MISSION PP  Hypothesis: The Federal Mission PP is not Chapter 3,2
government,'',"Premise: The recommendation comes from the court's Task Force on Civil Equal Justice Funding, created in 2001 to look for ways to cope with the sparse amount of money available for such cases. Hypothesis: There has always been more than enough funding for such cases. ",2
slate,'',Premise: The Wall Street Journal Business Bulletin has a fact that dramatizes how profoundly well-off this country is--Americans throw out approximately 12 percent of the stuff they buy at the supermarket. Hypothesis: Americans just throw away 12 percent of what they buy at gas stations.,2
slate,'',"Premise: In a six-year study, scientists fed dogs and other animals irradiated chicken and found no evidence of increased cancer or other toxic effects. Hypothesis: Scientists gave animals irradiated chicken and they all died quickly.",2
fiction,'',Premise: Do you know how long we've been here? he asked one morning as they sat facing each other at breakfast. Hypothesis: They were in completely separate rooms at breakfast time.  ,2
telephone,'',Premise: it doesn't have to do i mean the thing is is that you know it's like you might be standing somewhere right and like let's say you're you you go you know you're driving out and you're driving back home and it's late at night and you stop by one of these you know twenty four hour you know gas stations joints Hypothesis: There are no gas stations open 24 hours a day.,2
fiction,'',Premise: Annette told me how you'd escaped. Hypothesis: The dog told me that you escaped. ,2
government,'',"Premise: Changes in technology and its application to electronic commerce and expanding Internet applications will change the specific control activities that may be employed and how they are implemented, but the basic requirements of control will not have changed. Hypothesis: Basic requirements of control will change.",2
telephone,'',Premise: um yeah we've tried to do that we've paid ours off you know all the way down to where we had everything down to zero and especially right before i i quit work two years ago to stay home with the kids Hypothesis: We did not pay ours off at any time.  ,2
slate,'',"Premise: How to Watch Washington Week in Review : Back to front. Hypothesis: The only way to watch Washington Week in Review is from the start to the end, as anything else would be viewed. ",2
government,'',"Premise: The Indigenous Project, a new program run by the Oregon Law Center, is one of only a handful of places in the United States where indigenous farmworkers from Mexico and Central America can find free and confidential legal aid. Hypothesis: The Indigenous Project is run by the Nebraska Law Center.",2
fiction,'',Premise: She leaned back in her chair. Hypothesis: She stood next to a chair. ,2
